LOCATION,REGION,SQFT,WGTADJ,PRICE
-0.9690247467979518,0.3048559216430709,-0.6143823718612168,,90000
0.15816641797166076,0.3048559216430709,-0.6143823718612168,,82000
1.2853575827412733,0.3048559216430709,-0.8731890279259473,,68000
0.15816641797166076,1.232883109161382,-0.6143823718612168,,90000
-0.9690247467979518,1.232883109161382,-0.6143823718612168,,90000
-0.9690247467979518,1.232883109161382,-1.3390410088424625,,76000
-0.9690247467979518,1.232883109161382,-0.8731890279259473,,85000
-0.9690247467979518,1.232883109161382,-1.5978476649071929,,71000
1.2853575827412733,1.232883109161382,-0.8731890279259473,,85000
-0.9690247467979518,1.232883109161382,-0.3555757157964862,,94000
-0.9690247467979518,1.232883109161382,-0.8731890279259473,,85000
0.15816641797166076,-1.5511984533935514,-0.6143823718612168,,96000
0.15816641797166076,0.3048559216430709,-2.0119383146107617,,69000
-0.9690247467979518,-0.6231712658752403,-1.8048929897589774,,66000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,90000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,,82000
-0.9690247467979518,-0.6231712658752403,-0.3555757157964862,,94000
-0.9690247467979518,-0.6231712658752403,-1.8048929897589774,,91000
-0.9690247467979518,-0.6231712658752403,-1.2355183464165702,,78000
-0.9690247467979518,-0.6231712658752403,-1.8048929897589774,,69000
-0.9690247467979518,-0.6231712658752403,-1.2355183464165702,,78000
1.2853575827412733,0.3048559216430709,-1.3908023400554084,,75000
0.15816641797166076,0.3048559216430709,-0.3555757157964862,,73000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,90000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,87000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,,71000
-0.9690247467979518,-0.6231712658752403,-0.3555757157964862,,94000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,65000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,,67000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,100000
-0.9690247467979518,-0.6231712658752403,-1.3390410088424625,,76000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,,82000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,,82000
1.2853575827412733,1.232883109161382,-0.3555757157964862,,94000
0.15816641797166076,-0.6231712658752403,-0.6143823718612168,,90000
-0.9690247467979518,-1.5511984533935514,-1.7013703273330851,,93000
-0.9690247467979518,0.3048559216430709,-1.3390410088424625,,98000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,,56000
1.2853575827412733,-0.6231712658752403,-0.6143823718612168,,92000
1.2853575827412733,0.3048559216430709,-1.5460863336942468,,53000
0.15816641797166076,1.232883109161382,-1.5978476649071929,,57000
-0.9690247467979518,-1.5511984533935514,-1.2355183464165702,,95000
-0.9690247467979518,-1.5511984533935514,-2.089580311430181,,99000
-0.9690247467979518,-1.5511984533935514,-0.8731890279259473,,82000
1.2853575827412733,-1.5511984533935514,-1.2613990120230432,,80000
-0.9690247467979518,-1.5511984533935514,-0.8731890279259473,,76000
0.15816641797166076,0.3048559216430709,-0.6143823718612168,,73000
1.2853575827412733,0.3048559216430709,-0.6143823718612168,,90000
-0.9690247467979518,0.3048559216430709,-0.6143823718612168,,98000
1.2853575827412733,0.3048559216430709,-1.5460863336942468,,65000
1.2853575827412733,0.3048559216430709,-0.6143823718612168,,100000
0.15816641797166076,0.3048559216430709,-1.2355183464165702,,53000
-0.9690247467979518,0.3048559216430709,-1.3908023400554084,,96000
0.15816641797166076,0.3048559216430709,-0.8731890279259473,,84000
-0.9690247467979518,-0.6231712658752403,-0.3555757157964862,,75000
0.15816641797166076,0.3048559216430709,-0.6143823718612168,,68000
-0.9690247467979518,0.3048559216430709,-0.6143823718612168,,53000
1.2853575827412733,1.232883109161382,-1.5978476649071929,,71000
-0.9690247467979518,-1.5511984533935514,-0.6143823718612168,,90000
-0.9690247467979518,-1.5511984533935514,-1.131995683990678,,80000
1.2853575827412733,-1.5511984533935514,-0.8731890279259473,,82000
1.2853575827412733,0.3048559216430709,1.4560708766566277,1.0156318419229406,140000
0.15816641797166076,0.3048559216430709,0.679650908462436,1.0156318419229406,130000
1.2853575827412733,0.3048559216430709,0.679650908462436,1.0156318419229406,140000
1.2853575827412733,2.160910296679693,,1.0156318419229406,270000
1.2853575827412733,1.232883109161382,-0.6143823718612168,1.0156318419229406,210000
1.2853575827412733,1.232883109161382,-0.3555757157964862,1.0156318419229406,140000
0.15816641797166076,1.232883109161382,0.679650908462436,1.0156318419229406,130000
1.2853575827412733,1.232883109161382,1.9736841887860888,1.0156318419229406,190000
-0.9690247467979518,1.232883109161382,0.16203759633297488,1.0156318419229406,140000
0.15816641797166076,1.232883109161382,0.4208442523977054,1.0156318419229406,210000
-0.9690247467979518,1.232883109161382,-0.09676905973175569,1.0156318419229406,180000
-0.9690247467979518,1.232883109161382,1.4560708766566277,1.0156318419229406,160000
-0.9690247467979518,1.232883109161382,-1.3649216744489354,1.0156318419229406,120000
0.15816641797166076,1.232883109161382,0.16203759633297488,1.0156318419229406,150000
1.2853575827412733,0.3048559216430709,0.679650908462436,1.0156318419229406,87000
1.2853575827412733,0.3048559216430709,1.197264220591897,1.0156318419229406,140000
1.2853575827412733,0.3048559216430709,1.7148775327213581,1.0156318419229406,130000
0.15816641797166076,1.232883109161382,-1.3649216744489354,1.0156318419229406,96000
-0.9690247467979518,1.232883109161382,0.4208442523977054,1.0156318419229406,140000
-0.9690247467979518,1.232883109161382,-0.8731890279259473,1.0156318419229406,120000
-0.9690247467979518,1.232883109161382,-0.6143823718612168,1.0156318419229406,120000
-0.9690247467979518,1.232883109161382,0.16203759633297488,1.0156318419229406,200000
0.15816641797166076,1.232883109161382,-1.3649216744489354,1.0156318419229406,120000
1.2853575827412733,1.232883109161382,0.4208442523977054,1.0156318419229406,140000
-0.9690247467979518,1.232883109161382,-0.6143823718612168,1.0156318419229406,260000
-0.9690247467979518,1.232883109161382,0.4208442523977054,1.0156318419229406,150000
-0.9690247467979518,1.232883109161382,0.4208442523977054,1.0156318419229406,150000
-0.9690247467979518,1.232883109161382,-0.3555757157964862,1.0156318419229406,130000
-0.9690247467979518,1.232883109161382,0.9384575645271666,1.0156318419229406,160000
-0.9690247467979518,1.232883109161382,1.9736841887860888,1.0156318419229406,180000
0.15816641797166076,-1.5511984533935514,-0.3555757157964862,1.0156318419229406,140000
1.2853575827412733,0.3048559216430709,1.7148775327213581,1.0156318419229406,170000
0.15816641797166076,0.3048559216430709,,1.0156318419229406,200000
1.2853575827412733,0.3048559216430709,0.679650908462436,1.0156318419229406,110000
1.2853575827412733,0.3048559216430709,,1.0156318419229406,240000
1.2853575827412733,0.3048559216430709,0.4208442523977054,1.0156318419229406,140000
0.15816641797166076,0.3048559216430709,-0.8731890279259473,1.0156318419229406,87000
1.2853575827412733,0.3048559216430709,1.7148775327213581,1.0156318419229406,150000
1.2853575827412733,0.3048559216430709,1.197264220591897,1.0156318419229406,160000
1.2853575827412733,0.3048559216430709,0.4208442523977054,1.0156318419229406,140000
1.2853575827412733,2.160910296679693,,1.0156318419229406,310000
0.15816641797166076,-0.6231712658752403,1.4560708766566277,1.0156318419229406,170000
0.15816641797166076,-0.6231712658752403,-0.3555757157964862,1.0156318419229406,130000
0.15816641797166076,-0.6231712658752403,1.4560708766566277,1.0156318419229406,170000
-0.9690247467979518,-0.6231712658752403,0.4208442523977054,1.0156318419229406,140000
0.15816641797166076,-0.6231712658752403,1.4560708766566277,1.0156318419229406,160000
1.2853575827412733,-0.6231712658752403,0.4208442523977054,1.0156318419229406,160000
-0.9690247467979518,-0.6231712658752403,0.679650908462436,1.0156318419229406,150000
0.15816641797166076,-0.6231712658752403,0.4208442523977054,1.0156318419229406,150000
1.2853575827412733,0.3048559216430709,0.679650908462436,1.0156318419229406,120000
1.2853575827412733,0.3048559216430709,1.7148775327213581,1.0156318419229406,140000
-0.9690247467979518,-0.6231712658752403,0.4208442523977054,1.0156318419229406,150000
-0.9690247467979518,-0.6231712658752403,0.9384575645271666,1.0156318419229406,250000
-0.9690247467979518,-0.6231712658752403,-0.3555757157964862,1.0156318419229406,89000
-0.9690247467979518,-0.6231712658752403,-0.8731890279259473,1.0156318419229406,120000
-0.9690247467979518,-0.6231712658752403,0.4208442523977054,1.0156318419229406,120000
-0.9690247467979518,-0.6231712658752403,-0.6143823718612168,1.0156318419229406,120000
