STATUS,FOOTINGS,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,SQFT,BEDROOMS,WGTADJ,jstatus,jprice,jsqft,jfinaldest,jtitle,jlocation,jfootings,PRICE
0.5586445469000487,0.10003720278619857,-0.9690247467979518,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,0.688533247663001,-1.1572685808740346,0.7750461016374304,0.7377214397944273,-1.1428123498149783,0.7792471413012094,0.9258720523047755,90000
0.5586445469000487,0.10003720278619857,0.15816641797166076,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,-1.3555251969885258,0.8750342960171026,-1.283289917920226,-1.080062841848069,82000
0.5586445469000487,0.10003720278619857,1.2853575827412733,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,68000
0.5586445469000487,0.10003720278619857,0.15816641797166076,1.232883109161382,-0.04021136600845485,0.17834913311770764,-1.6270479221111467,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,0.688533247663001,-1.1572685808740346,0.7750461016374304,0.7377214397944273,-1.1428123498149783,0.7792471413012094,0.9258720523047755,90000
0.5586445469000487,0.978707920252236,-0.9690247467979518,1.232883109161382,2.177847583017918,1.7702161529838492,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,90000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,1.232883109161382,2.177847583017918,0.17834913311770764,-1.6270479221111467,-1.5467903971043708,-1.2810574690831802,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,76000
0.5586445469000487,0.978707920252236,-0.9690247467979518,1.232883109161382,2.177847583017918,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,85000
0.5586445469000487,0.978707920252236,-0.9690247467979518,1.232883109161382,1.0688181085047315,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.5089074996981746,-1.9701309421466224,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,71000
0.5586445469000487,0.10003720278619857,1.2853575827412733,1.232883109161382,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,85000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,1.232883109161382,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.4152273527462014,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,94000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,1.232883109161382,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,85000
0.5586445469000487,0.10003720278619857,0.15816641797166076,-1.5511984533935514,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,96000
0.5586445469000487,1.8573786377182733,0.15816641797166076,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.8734675486821657,-1.9701309421466224,-2.4581634112511472,0.688533247663001,-1.1572685808740346,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,69000
0.5586445469000487,0.978707920252236,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.6911875241901702,-1.9701309421466224,-2.4581634112511472,0.688533247663001,-1.1572685808740346,-1.290245829102698,0.7377214397944273,-1.1428123498149783,0.7792471413012094,-1.080062841848069,66000
0.5586445469000487,1.8573786377182733,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,90000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,82000
-1.7900470085120466,1.8573786377182733,-0.9690247467979518,-0.6231712658752403,2.177847583017918,0.17834913311770764,-1.6270479221111467,-1.5467903971043708,-0.4152273527462014,0.5075804752908536,-2.4581634112511472,0.688533247663001,-1.1572685808740346,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,94000
-1.7900470085120466,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.6911875241901702,-1.9701309421466224,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,91000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.1899174568371824,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,78000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.6911875241901702,-1.9701309421466224,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,69000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.1899174568371824,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,78000
0.5586445469000487,0.10003720278619857,1.2853575827412733,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-1.326627475206179,-1.9701309421466224,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,75000
0.5586445469000487,1.8573786377182733,0.15816641797166076,0.3048559216430709,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.4152273527462014,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,73000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,90000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,1.7702161529838492,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,87000
-1.7900470085120466,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,2.177847583017918,0.17834913311770764,-1.6270479221111467,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,0.9258720523047755,71000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.4152273527462014,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,94000
-1.7900470085120466,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,2.2784335132087334,-1.5467903971043708,-0.6430773833611958,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,-1.1428123498149783,0.7792471413012094,-1.080062841848069,65000
-1.7900470085120466,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,1.7702161529838492,-1.6270479221111467,-1.5467903971043708,-0.8709274139761902,0.5075804752908536,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,-1.1428123498149783,0.7792471413012094,-1.080062841848069,67000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,0.3256927955487935,-1.5467903971043708,-0.6430773833611958,-1.9701309421466224,-2.4581634112511472,0.688533247663001,0.8641036458837787,0.7750461016374304,0.7377214397944273,0.8750342960171026,0.7792471413012094,-1.080062841848069,100000
0.5586445469000487,0.10003720278619857,-0.9690247467979518,-0.6231712658752403,-0.04021136600845485,0.17834913311770764,2.2784335132087334,-1.5467903971043708,-1.2810574690831802,0.5075804752908536,-2.4581634112511472,-1.452362690391742,-1.1572685808740346,-1.290245829102698,-1.3555251969885258,-1.1428123498149783,-1.283289917920226,-1.080062841848069,76000
