LOCATION,REGION,SQFT,WGTADJ,PRICE
1.0,1.0,1700.0,1.0465,160000
1.0,1.0,1700.0,1.0465,280000
1.0,1.0,1500.0,1.0465,150000
2.0,1.0,1200.0,1.0465,99000
3.0,1.0,1200.0,1.0465,100000
3.0,3.0,1700.0,1.0465,100000
1.0,2.0,1500.0,1.0465,170000
1.0,2.0,1900.0,1.0465,170000
2.0,4.0,1200.0,1.0389,95000
2.0,4.0,590.0,1.0389,72000
1.0,4.0,780.0,1.0389,65000
1.0,4.0,1100.0,1.0389,84000
1.0,4.0,1100.0,1.0389,81000
1.0,4.0,920.0,1.0389,75000
1.0,3.0,830.0,1.0389,78000
1.0,3.0,1200.0,1.0389,63000
1.0,2.0,1100.0,1.0389,84000
1.0,2.0,1100.0,1.0389,84000
1.0,2.0,1100.0,1.0389,83000
1.0,2.0,1200.0,1.0389,100000
3.0,2.0,740.0,1.0389,91000
1.0,2.0,800.0,1.0389,66000
3.0,2.0,1300.0,1.0389,120000
1.0,2.0,800.0,1.0389,66000
1.0,2.0,800.0,1.0389,66000
2.0,3.0,1300.0,1.0389,92000
1.0,2.0,960.0,1.0389,85000
1.0,2.0,1200.0,1.0389,95000
1.0,2.0,900.0,1.0389,73000
1.0,2.0,740.0,1.0389,65000
1.0,2.0,1200.0,1.0389,89000
2.0,2.0,900.0,1.0389,75000
1.0,2.0,1300.0,1.0389,56000
1.0,2.0,1100.0,1.0389,70000
1.0,2.0,1100.0,1.0389,84000
3.0,3.0,1300.0,1.0389,71000
3.0,2.0,800.0,1.0389,66000
2.0,2.0,990.0,1.0389,79000
2.0,4.0,590.0,1.0389,57000
3.0,3.0,660.0,1.0389,53000
1.0,2.0,1100.0,1.0389,84000
1.0,2.0,1100.0,1.0389,72000
1.0,2.0,1300.0,1.0389,99000
3.0,3.0,1200.0,1.0389,88000
1.0,1.0,920.0,1.0389,75000
1.0,1.0,1200.0,1.0389,120000
1.0,1.0,1200.0,1.0389,99000
3.0,1.0,920.0,1.0389,73000
1.0,1.0,1200.0,1.0389,70000
1.0,1.0,1100.0,1.0389,67000
3.0,3.0,1200.0,1.0389,90000
3.0,3.0,920.0,1.0389,75000
3.0,3.0,1200.0,1.0389,95000
2.0,3.0,840.0,1.0389,53000
3.0,4.0,780.0,1.0389,65000
3.0,1.0,870.0,1.0389,78000
1.0,1.0,950.0,1.0389,84000
3.0,2.0,740.0,1.0389,65000
1.0,2.0,900.0,1.0389,73000
1.0,2.0,1200.0,1.0389,95000
1.0,2.0,960.0,1.0389,77000
3.0,3.0,1200.0,1.0389,95000
2.0,3.0,1100.0,1.0389,90000
1.0,2.0,1300.0,1.0389,99000
1.0,2.0,1300.0,1.0389,120000
1.0,3.0,1600.0,1.0248,100000
3.0,3.0,2000.0,1.0248,160000
1.0,4.0,1500.0,1.0248,140000
2.0,5.0,2600.0,1.0248,300000
3.0,4.0,1600.0,1.0248,190000
2.0,4.0,1300.0,1.0248,130000
3.0,4.0,1500.0,1.0248,150000
3.0,4.0,1600.0,1.0248,120000
1.0,4.0,1100.0,1.0248,170000
2.0,4.0,2200.0,1.0248,240000
4.0,4.0,2200.0,1.0248,220000
2.0,4.0,1200.0,1.0248,140000
3.0,4.0,2100.0,1.0248,160000
1.0,4.0,1200.0,1.0248,130000
1.0,4.0,1700.0,1.0248,160000
1.0,4.0,1200.0,1.0248,130000
3.0,4.0,2200.0,1.0248,150000
2.0,4.0,1700.0,1.0248,200000
1.0,4.0,1400.0,1.0248,140000
1.0,4.0,1600.0,1.0248,150000
3.0,4.0,1200.0,1.0248,200000
1.0,4.0,1600.0,1.0248,150000
1.0,4.0,1500.0,1.0248,190000
1.0,4.0,1500.0,1.0248,150000
2.0,4.0,1600.0,1.0248,140000
1.0,4.0,1600.0,1.0248,150000
2.0,4.0,1700.0,1.0248,160000
1.0,4.0,1600.0,1.0248,300000
2.0,4.0,1600.0,1.0248,150000
1.0,4.0,1200.0,1.0248,150000
1.0,4.0,1700.0,1.0248,160000
1.0,4.0,1600.0,1.0248,150000
2.0,4.0,1600.0,1.0248,140000
1.0,4.0,1200.0,1.0248,130000
2.0,4.0,2200.0,1.0248,300000
1.0,3.0,2200.0,1.0248,200000
3.0,3.0,1500.0,1.0248,100000
3.0,3.0,1500.0,1.0248,120000
3.0,3.0,1800.0,1.0248,170000
1.0,3.0,1500.0,1.0248,160000
1.0,3.0,1100.0,1.0248,140000
2.0,3.0,2200.0,1.0248,200000
1.0,4.0,1800.0,1.0248,170000
2.0,4.0,1900.0,1.0248,300000
1.0,4.0,1700.0,1.0248,96000
2.0,2.0,2400.0,1.0248,200000
3.0,2.0,1600.0,1.0248,130000
1.0,2.0,1200.0,1.0248,130000
1.0,2.0,1300.0,1.0248,140000
1.0,2.0,1600.0,1.0248,130000
1.0,2.0,2000.0,1.0248,140000
1.0,2.0,1400.0,1.0248,89000
3.0,2.0,2100.0,1.0248,150000
1.0,2.0,2000.0,1.0248,180000
3.0,2.0,1900.0,1.0248,180000
3.0,2.0,2000.0,1.0248,190000
2.0,3.0,1700.0,1.0248,160000
3.0,3.0,2000.0,1.0248,180000
3.0,3.0,2200.0,1.0248,200000
3.0,3.0,2200.0,1.0248,200000
1.0,2.0,1900.0,1.0248,180000
1.0,2.0,1500.0,1.0248,150000
1.0,2.0,1500.0,1.0248,110000
1.0,2.0,1500.0,1.0248,150000
1.0,2.0,2400.0,1.0248,200000
1.0,2.0,1600.0,1.0248,110000
1.0,2.0,1500.0,1.0248,120000
1.0,2.0,1100.0,1.0248,110000
1.0,2.0,1700.0,1.0248,160000
1.0,2.0,1200.0,1.0248,110000
1.0,2.0,1200.0,1.0248,89000
3.0,3.0,2300.0,1.0248,160000
3.0,3.0,2000.0,1.0248,180000
3.0,3.0,1700.0,1.0248,160000
3.0,2.0,2100.0,1.0248,170000
3.0,2.0,2000.0,1.0248,190000
2.0,2.0,2200.0,1.0248,180000
1.0,2.0,1500.0,1.0248,130000
3.0,4.0,2200.0,1.0248,300000
2.0,2.0,2000.0,1.0248,180000
2.0,2.0,1900.0,1.0248,180000
1.0,4.0,1200.0,1.0248,130000
1.0,4.0,1600.0,1.0248,150000
1.0,1.0,1300.0,1.0248,130000
1.0,1.0,1300.0,1.0248,140000
3.0,3.0,1500.0,1.0248,150000
3.0,3.0,1500.0,1.0248,200000
2.0,3.0,1600.0,1.0248,150000
1.0,2.0,1500.0,1.0248,150000
3.0,3.0,2000.0,1.0248,160000
3.0,3.0,1700.0,1.0248,130000
2.0,4.0,1900.0,1.0248,130000
2.0,5.0,2600.0,1.0248,220000
3.0,1.0,1300.0,1.0248,92000
3.0,1.0,1900.0,1.0248,170000
1.0,1.0,990.0,1.0248,100000
3.0,1.0,1300.0,1.0248,85000
2.0,1.0,1900.0,1.0248,85000
1.0,1.0,1500.0,1.0248,150000
1.0,1.0,1300.0,1.0248,140000
1.0,1.0,1300.0,1.0248,140000
1.0,1.0,1700.0,1.0248,170000
2.0,1.0,1600.0,1.0248,140000
3.0,3.0,1900.0,1.0248,160000
3.0,3.0,1600.0,1.0248,150000
3.0,3.0,2500.0,1.0248,220000
2.0,3.0,1300.0,1.0248,190000
2.0,3.0,2300.0,1.0248,200000
2.0,3.0,2100.0,1.0248,160000
3.0,3.0,2300.0,1.0248,240000
3.0,3.0,2500.0,1.0248,240000
3.0,3.0,1900.0,1.0248,180000
3.0,3.0,1900.0,1.0248,170000
3.0,3.0,2200.0,1.0248,240000
3.0,3.0,2000.0,1.0248,190000
3.0,3.0,2100.0,1.0248,130000
2.0,3.0,2100.0,1.0248,130000
2.0,3.0,1900.0,1.0248,160000
2.0,3.0,1600.0,1.0248,150000
2.0,3.0,2100.0,1.0248,200000
3.0,4.0,1600.0,1.0248,160000
1.0,4.0,1200.0,1.0248,240000
1.0,4.0,2200.0,1.0248,200000
1.0,4.0,1100.0,1.0248,120000
2.0,4.0,1600.0,1.0248,240000
1.0,1.0,1400.0,1.0248,150000
3.0,1.0,1700.0,1.0248,160000
1.0,1.0,1200.0,1.0248,280000
1.0,1.0,1300.0,1.0248,280000
1.0,1.0,1400.0,1.0248,140000
3.0,1.0,1700.0,1.0248,150000
3.0,1.0,1900.0,1.0248,150000
1.0,3.0,1600.0,1.0248,240000
3.0,4.0,1800.0,1.0248,120000
3.0,3.0,1700.0,1.0248,160000
2.0,2.0,1700.0,1.0248,150000
2.0,4.0,2200.0,1.0248,200000
3.0,4.0,1600.0,1.0248,170000
1.0,1.0,1300.0,1.0248,95000
3.0,1.0,1900.0,1.0248,200000
3.0,1.0,1700.0,1.0248,180000
1.0,1.0,1900.0,1.0248,180000
1.0,1.0,1900.0,1.0248,180000
1.0,1.0,1600.0,1.0248,140000
1.0,1.0,1600.0,1.0248,180000
1.0,1.0,1600.0,1.0248,160000
1.0,2.0,1500.0,1.0248,89000
1.0,2.0,2000.0,1.0248,180000
3.0,2.0,2000.0,1.0248,120000
2.0,4.0,1600.0,1.0248,170000
3.0,5.0,1900.0,1.0248,160000
2.0,4.0,1800.0,1.0248,190000
3.0,1.0,1900.0,1.0248,180000
3.0,1.0,1600.0,1.0248,110000
3.0,1.0,1300.0,1.0248,100000
1.0,1.0,1900.0,1.0248,280000
3.0,1.0,1100.0,1.0248,85000
3.0,1.0,1900.0,1.0248,150000
1.0,1.0,1200.0,1.0248,160000
3.0,1.0,1300.0,1.0248,85000
1.0,1.0,1900.0,1.0248,280000
3.0,1.0,1400.0,1.0248,98000
2.0,3.0,2300.0,1.0248,210000
1.0,2.0,2000.0,1.0248,180000
3.0,2.0,1500.0,1.0248,130000
3.0,2.0,1500.0,1.0248,120000
1.0,2.0,1500.0,1.0248,180000
1.0,4.0,1200.0,0.9168,92000
3.0,3.0,1200.0,0.9168,90000
3.0,3.0,1200.0,0.9168,81000
1.0,4.0,780.0,0.9168,70000
1.0,4.0,1200.0,0.9168,87000
1.0,4.0,1200.0,0.9168,92000
2.0,3.0,1000.0,0.9168,81000
1.0,4.0,1200.0,0.9168,120000
1.0,2.0,1100.0,0.9168,84000
1.0,2.0,920.0,0.9168,77000
1.0,2.0,960.0,0.9168,85000
1.0,2.0,1100.0,0.9168,87000
1.0,2.0,980.0,0.9168,80000
1.0,2.0,1100.0,0.9168,84000
1.0,2.0,1100.0,0.9168,85000
1.0,2.0,1100.0,0.9168,90000
1.0,2.0,1200.0,0.9168,89000
1.0,2.0,1200.0,0.9168,92000
1.0,2.0,1100.0,0.9168,87000
1.0,2.0,1100.0,0.9168,84000
2.0,3.0,1300.0,0.9168,88000
3.0,3.0,1200.0,0.9168,130000
3.0,3.0,1200.0,0.9168,89000
3.0,2.0,1200.0,0.9168,64000
1.0,2.0,960.0,0.9168,79000
3.0,2.0,1100.0,0.9168,72000
1.0,2.0,920.0,0.9168,73000
1.0,2.0,1300.0,0.9168,95000
1.0,2.0,1100.0,0.9168,87000
1.0,2.0,740.0,0.9168,64000
1.0,2.0,740.0,0.9168,70000
1.0,2.0,740.0,0.9168,69000
1.0,2.0,1100.0,0.9168,77000
1.0,2.0,1200.0,0.9168,89000
1.0,2.0,1100.0,0.9168,90000
1.0,1.0,1200.0,0.9168,95000
3.0,3.0,1200.0,0.9168,92000
3.0,3.0,1200.0,0.9168,89000
1.0,1.0,1200.0,0.9168,100000
1.0,1.0,1100.0,0.9168,80000
3.0,1.0,780.0,0.9168,83000
3.0,3.0,1000.0,0.9168,81000
1.0,3.0,900.0,0.9168,76000
2.0,3.0,1200.0,0.9168,92000
3.0,3.0,1200.0,0.9168,89000
2.0,3.0,1200.0,0.9168,85000
2.0,3.0,960.0,0.9168,79000
3.0,3.0,1200.0,0.9168,91000
3.0,3.0,1300.0,0.9168,95000
3.0,3.0,1100.0,0.9168,69000
2.0,3.0,660.0,0.9168,65000
1.0,1.0,780.0,0.9168,70000
2.0,3.0,920.0,0.9168,97000
1.0,2.0,900.0,0.9168,76000
1.0,2.0,1200.0,0.9168,120000
1.0,2.0,1100.0,0.9168,67000
3.0,3.0,1200.0,0.9168,92000
2.0,4.0,1200.0,0.9168,92000
1.0,1.0,950.0,0.9168,75000
1.0,1.0,950.0,0.9168,79000
1.0,1.0,1100.0,0.9168,84000
1.0,2.0,1100.0,0.9168,84000
3.0,1.0,780.0,0.9168,55000
1.0,2.0,1100.0,0.9168,84000
3.0,5.0,1900.0,1.085,160000
3.0,3.0,2000.0,1.085,170000
3.0,4.0,2100.0,1.085,210000
3.0,4.0,1600.0,1.085,150000
3.0,4.0,1100.0,1.085,130000
3.0,4.0,1300.0,1.085,140000
3.0,4.0,1300.0,1.085,140000
3.0,4.0,1600.0,1.085,160000
1.0,4.0,1200.0,1.085,130000
1.0,4.0,1200.0,1.085,190000
1.0,4.0,910.0,1.085,180000
1.0,4.0,1200.0,1.085,170000
1.0,4.0,1600.0,1.085,150000
4.0,3.0,2100.0,1.085,180000
1.0,4.0,1400.0,1.085,150000
2.0,4.0,1100.0,1.085,210000
1.0,4.0,2000.0,1.085,170000
1.0,4.0,1500.0,1.085,150000
1.0,4.0,2100.0,1.085,180000
1.0,4.0,1300.0,1.085,140000
1.0,4.0,1300.0,1.085,110000
1.0,4.0,1300.0,1.085,250000
1.0,4.0,1200.0,1.085,130000
1.0,4.0,1100.0,1.085,120000
1.0,4.0,1500.0,1.085,150000
1.0,1.0,1700.0,1.085,210000
3.0,3.0,2000.0,1.085,170000
3.0,3.0,2500.0,1.085,240000
3.0,3.0,1800.0,1.085,160000
3.0,3.0,2500.0,1.085,190000
3.0,3.0,1600.0,1.085,150000
1.0,2.0,1700.0,1.085,160000
1.0,2.0,1500.0,1.085,140000
3.0,2.0,1900.0,1.085,170000
1.0,2.0,1600.0,1.085,150000
1.0,2.0,1600.0,1.085,150000
1.0,2.0,1600.0,1.085,150000
3.0,2.0,1500.0,1.085,150000
1.0,2.0,1500.0,1.085,120000
1.0,2.0,1900.0,1.085,170000
1.0,2.0,1600.0,1.085,140000
3.0,2.0,1700.0,1.085,150000
3.0,2.0,1300.0,1.085,140000
3.0,2.0,1700.0,1.085,140000
3.0,2.0,2400.0,1.085,150000
3.0,3.0,2200.0,1.085,210000
2.0,3.0,1800.0,1.085,150000
3.0,3.0,1600.0,1.085,87000
3.0,3.0,1700.0,1.085,110000
3.0,3.0,1900.0,1.085,130000
3.0,2.0,1600.0,1.085,150000
1.0,2.0,1600.0,1.085,250000
1.0,2.0,1600.0,1.085,120000
1.0,2.0,1600.0,1.085,120000
1.0,2.0,1500.0,1.085,150000
1.0,2.0,1600.0,1.085,150000
1.0,2.0,1400.0,1.085,140000
1.0,2.0,1700.0,1.085,140000
1.0,2.0,1500.0,1.085,150000
1.0,2.0,1600.0,1.085,150000
1.0,2.0,1600.0,1.085,250000
1.0,2.0,1700.0,1.085,160000
1.0,2.0,1400.0,1.085,130000
3.0,2.0,1900.0,1.085,250000
3.0,2.0,1700.0,1.085,100000
3.0,2.0,2100.0,1.085,250000
2.0,4.0,1600.0,1.085,150000
3.0,2.0,2200.0,1.085,180000
1.0,2.0,1500.0,1.085,120000
3.0,2.0,2400.0,1.085,180000
2.0,2.0,2200.0,1.085,250000
1.0,4.0,1400.0,1.085,140000
2.0,4.0,1100.0,1.085,96000
4.0,4.0,1300.0,1.085,140000
1.0,4.0,1300.0,1.085,140000
2.0,4.0,1500.0,1.085,120000
2.0,4.0,1400.0,1.085,160000
3.0,1.0,1600.0,1.085,110000
1.0,1.0,1700.0,1.085,160000
1.0,1.0,1400.0,1.085,150000
2.0,1.0,1600.0,1.085,150000
2.0,3.0,1500.0,1.085,130000
3.0,3.0,2500.0,1.085,240000
3.0,3.0,1600.0,1.085,170000
2.0,3.0,1700.0,1.085,210000
1.0,2.0,1700.0,1.085,160000
3.0,3.0,2100.0,1.085,180000
1.0,4.0,1500.0,1.085,140000
2.0,4.0,1500.0,1.085,130000
2.0,4.0,1600.0,1.085,160000
2.0,4.0,1400.0,1.085,140000
2.0,4.0,1300.0,1.085,96000
1.0,1.0,1500.0,1.085,150000
1.0,1.0,1300.0,1.085,120000
3.0,1.0,1900.0,1.085,140000
3.0,1.0,1300.0,1.085,100000
1.0,1.0,1400.0,1.085,110000
1.0,1.0,1600.0,1.085,150000
3.0,3.0,2500.0,1.085,170000
2.0,3.0,2500.0,1.085,200000
3.0,3.0,2100.0,1.085,180000
3.0,3.0,1500.0,1.085,100000
2.0,3.0,1500.0,1.085,140000
2.0,3.0,2000.0,1.085,150000
2.0,3.0,1700.0,1.085,160000
2.0,3.0,2200.0,1.085,160000
3.0,3.0,2500.0,1.085,240000
3.0,3.0,1900.0,1.085,180000
3.0,3.0,2100.0,1.085,150000
2.0,3.0,2100.0,1.085,170000
2.0,3.0,2500.0,1.085,180000
2.0,3.0,1700.0,1.085,240000
3.0,3.0,2500.0,1.085,240000
2.0,3.0,2500.0,1.085,200000
3.0,3.0,2100.0,1.085,180000
2.0,3.0,2300.0,1.085,180000
3.0,3.0,2500.0,1.085,240000
2.0,3.0,1400.0,1.085,160000
3.0,3.0,2500.0,1.085,190000
3.0,4.0,1800.0,1.085,190000
2.0,4.0,1800.0,1.085,200000
3.0,4.0,2000.0,1.085,170000
1.0,4.0,1500.0,1.085,180000
1.0,4.0,910.0,1.085,120000
1.0,4.0,1600.0,1.085,150000
1.0,4.0,1500.0,1.085,150000
2.0,4.0,1900.0,1.085,190000
1.0,4.0,1800.0,1.085,160000
1.0,4.0,2000.0,1.085,170000
1.0,1.0,1200.0,1.085,130000
3.0,1.0,1300.0,1.085,130000
3.0,1.0,1300.0,1.085,140000
1.0,1.0,1500.0,1.085,130000
3.0,1.0,1600.0,1.085,180000
1.0,1.0,1200.0,1.085,170000
3.0,4.0,1300.0,1.085,150000
3.0,2.0,1700.0,1.085,120000
1.0,2.0,1400.0,1.085,140000
1.0,2.0,1700.0,1.085,160000
1.0,2.0,1400.0,1.085,120000
3.0,2.0,1300.0,1.085,130000
1.0,2.0,1800.0,1.085,170000
3.0,1.0,1300.0,1.085,140000
1.0,1.0,1600.0,1.085,210000
1.0,1.0,1300.0,1.085,140000
1.0,1.0,1400.0,1.085,140000
3.0,1.0,1700.0,1.085,140000
2.0,3.0,1600.0,1.085,150000
3.0,3.0,2200.0,1.085,180000
1.0,2.0,1600.0,1.085,150000
1.0,2.0,1600.0,1.085,120000
2.0,4.0,1500.0,1.085,140000
1.0,1.0,1600.0,1.085,280000
1.0,1.0,1700.0,1.085,280000
3.0,1.0,1700.0,1.085,160000
1.0,1.0,1600.0,1.085,150000
3.0,3.0,1900.0,1.085,150000
3.0,3.0,2100.0,1.085,170000
1.0,3.0,1200.0,0.9574,95000
1.0,3.0,1200.0,0.9574,68000
3.0,3.0,1200.0,0.9574,95000
3.0,4.0,730.0,0.9574,65000
2.0,4.0,700.0,0.9574,95000
1.0,4.0,730.0,0.9574,57000
1.0,4.0,730.0,0.9574,57000
1.0,4.0,900.0,0.9574,73000
2.0,3.0,1300.0,0.9574,99000
2.0,3.0,660.0,0.9574,61000
1.0,4.0,800.0,0.9574,66000
1.0,2.0,1100.0,0.9574,84000
1.0,2.0,1300.0,0.9574,99000
1.0,2.0,1200.0,0.9574,95000
1.0,2.0,1200.0,0.9574,95000
1.0,2.0,1100.0,0.9574,85000
1.0,2.0,1300.0,0.9574,99000
1.0,2.0,1100.0,0.9574,84000
1.0,2.0,1200.0,0.9574,94000
1.0,2.0,1200.0,0.9574,70000
1.0,2.0,1100.0,0.9574,88000
1.0,2.0,1100.0,0.9574,88000
1.0,2.0,1200.0,0.9574,95000
1.0,2.0,1100.0,0.9574,87000
1.0,2.0,1200.0,0.9574,95000
1.0,2.0,1100.0,0.9574,85000
3.0,3.0,1200.0,0.9574,95000
3.0,2.0,1300.0,0.9574,99000
2.0,2.0,1200.0,0.9574,95000
2.0,4.0,900.0,0.9574,73000
1.0,1.0,1100.0,0.9574,84000
1.0,1.0,1200.0,0.9574,110000
3.0,3.0,1200.0,0.9574,95000
3.0,3.0,840.0,0.9574,69000
2.0,3.0,1200.0,0.9574,130000
2.0,1.0,1200.0,0.9574,95000
1.0,1.0,1100.0,0.9574,95000
1.0,1.0,1200.0,0.9574,92000
3.0,3.0,1300.0,0.9574,100000
3.0,3.0,1200.0,0.9574,90000
3.0,3.0,1200.0,0.9574,130000
2.0,3.0,840.0,0.9574,59000
1.0,3.0,920.0,0.9574,65000
3.0,3.0,1200.0,0.9574,95000
3.0,3.0,1300.0,0.9574,94000
3.0,3.0,1300.0,0.9574,130000
2.0,3.0,920.0,0.9574,53000
1.0,2.0,1200.0,0.9574,120000
1.0,2.0,1300.0,0.9574,100000
1.0,1.0,840.0,0.9574,150000
1.0,1.0,840.0,0.9574,69000
4.0,2.0,960.0,0.9574,56000
2.0,4.0,700.0,0.9574,57000
2.0,4.0,800.0,0.9574,99000
2.0,4.0,800.0,0.9574,66000
1.0,1.0,1200.0,0.9574,95000
1.0,2.0,1300.0,0.9574,99000
1.0,2.0,1300.0,0.9574,86000
1.0,1.0,1200.0,0.9574,90000
1.0,3.0,1100.0,0.9574,69000
3.0,3.0,840.0,0.9574,69000
1.0,2.0,1200.0,0.9574,95000
2.0,3.0,1700.0,1.0606,160000
3.0,3.0,2500.0,1.0606,180000
2.0,4.0,1900.0,1.0606,160000
2.0,4.0,1300.0,1.0606,96000
2.0,5.0,2200.0,1.0606,230000
3.0,4.0,1300.0,1.0606,130000
2.0,4.0,1700.0,1.0606,160000
1.0,4.0,1400.0,1.0606,190000
1.0,4.0,1300.0,1.0606,140000
1.0,4.0,2200.0,1.0606,210000
3.0,4.0,1500.0,1.0606,190000
1.0,4.0,1400.0,1.0606,140000
1.0,4.0,2200.0,1.0606,190000
1.0,4.0,1700.0,1.0606,160000
3.0,4.0,2000.0,1.0606,130000
1.0,4.0,1400.0,1.0606,180000
3.0,3.0,1500.0,1.0606,87000
1.0,4.0,910.0,1.0606,96000
1.0,4.0,1600.0,1.0606,150000
1.0,4.0,1500.0,1.0606,220000
1.0,4.0,1200.0,1.0606,130000
2.0,4.0,1600.0,1.0606,250000
1.0,5.0,2200.0,1.0606,200000
2.0,4.0,1500.0,1.0606,150000
1.0,4.0,1400.0,1.0606,240000
1.0,4.0,1700.0,1.0606,160000
1.0,4.0,1500.0,1.0606,300000
1.0,4.0,1400.0,1.0606,140000
1.0,4.0,1200.0,1.0606,96000
1.0,4.0,910.0,1.0606,200000
1.0,4.0,1400.0,1.0606,140000
1.0,4.0,1600.0,1.0606,150000
2.0,3.0,1100.0,1.0606,87000
2.0,3.0,1600.0,1.0606,140000
3.0,3.0,1300.0,1.0606,130000
3.0,3.0,1900.0,1.0606,150000
1.0,3.0,1300.0,1.0606,140000
3.0,3.0,1300.0,1.0606,87000
2.0,3.0,1400.0,1.0606,140000
2.0,3.0,1600.0,1.0606,100000
2.0,3.0,2200.0,1.0606,150000
1.0,4.0,1800.0,1.0606,170000
2.0,2.0,1700.0,1.0606,250000
1.0,2.0,1300.0,1.0606,140000
1.0,2.0,1700.0,1.0606,160000
2.0,3.0,1600.0,1.0606,100000
3.0,3.0,1900.0,1.0606,180000
4.0,3.0,2500.0,1.0606,210000
1.0,2.0,2100.0,1.0606,190000
1.0,2.0,1300.0,1.0606,110000
2.0,2.0,1300.0,1.0606,140000
1.0,2.0,1700.0,1.0606,130000
1.0,2.0,1100.0,1.0606,120000
1.0,2.0,1400.0,1.0606,110000
1.0,2.0,1500.0,1.0606,110000
2.0,2.0,1700.0,1.0606,140000
3.0,3.0,1700.0,1.0606,160000
3.0,2.0,1700.0,1.0606,170000
2.0,2.0,1700.0,1.0606,110000
3.0,2.0,1300.0,1.0606,89000
3.0,2.0,2400.0,1.0606,200000
2.0,2.0,1100.0,1.0606,120000
1.0,2.0,1100.0,1.0606,100000
3.0,4.0,1300.0,1.0606,150000
2.0,4.0,2200.0,1.0606,190000
1.0,4.0,1400.0,1.0606,140000
2.0,4.0,1400.0,1.0606,140000
3.0,3.0,1600.0,1.0606,130000
3.0,3.0,2100.0,1.0606,190000
3.0,3.0,2100.0,1.0606,170000
3.0,3.0,1600.0,1.0606,150000
3.0,3.0,1500.0,1.0606,160000
3.0,3.0,1300.0,1.0606,170000
2.0,2.0,1600.0,1.0606,150000
1.0,2.0,1500.0,1.0606,150000
1.0,2.0,1600.0,1.0606,150000
2.0,4.0,2200.0,1.0606,170000
2.0,4.0,1300.0,1.0606,190000
3.0,4.0,910.0,1.0606,120000
2.0,4.0,1500.0,1.0606,150000
1.0,1.0,1600.0,1.0606,99000
1.0,1.0,1300.0,1.0606,110000
1.0,1.0,1600.0,1.0606,150000
2.0,1.0,1400.0,1.0606,130000
2.0,1.0,1200.0,1.0606,130000
1.0,1.0,990.0,1.0606,85000
1.0,1.0,1600.0,1.0606,150000
2.0,1.0,1600.0,1.0606,130000
1.0,1.0,1600.0,1.0606,130000
2.0,3.0,1600.0,1.0606,150000
3.0,3.0,1700.0,1.0606,160000
2.0,3.0,1600.0,1.0606,130000
2.0,3.0,2200.0,1.0606,190000
2.0,3.0,1700.0,1.0606,150000
1.0,3.0,1600.0,1.0606,140000
2.0,3.0,2000.0,1.0606,180000
2.0,3.0,2500.0,1.0606,240000
2.0,3.0,2300.0,1.0606,240000
3.0,3.0,1600.0,1.0606,150000
2.0,3.0,1100.0,1.0606,130000
3.0,3.0,2000.0,1.0606,180000
2.0,3.0,2000.0,1.0606,190000
4.0,2.0,2100.0,1.0606,190000
3.0,4.0,1700.0,1.0606,130000
3.0,4.0,1600.0,1.0606,150000
3.0,4.0,1400.0,1.0606,240000
2.0,4.0,1400.0,1.0606,200000
1.0,4.0,1600.0,1.0606,150000
3.0,4.0,1700.0,1.0606,220000
1.0,4.0,910.0,1.0606,120000
2.0,4.0,1200.0,1.0606,220000
2.0,4.0,1700.0,1.0606,96000
2.0,1.0,1500.0,1.0606,160000
3.0,1.0,1900.0,1.0606,200000
3.0,1.0,1500.0,1.0606,140000
3.0,1.0,1300.0,1.0606,150000
1.0,1.0,1200.0,1.0606,130000
3.0,1.0,1600.0,1.0606,140000
2.0,1.0,1600.0,1.0606,160000
3.0,1.0,1700.0,1.0606,160000
1.0,1.0,1400.0,1.0606,140000
3.0,1.0,1400.0,1.0606,140000
3.0,1.0,990.0,1.0606,140000
2.0,3.0,1900.0,1.0606,180000
1.0,3.0,1400.0,1.0606,170000
1.0,4.0,2200.0,1.0606,210000
2.0,3.0,1300.0,1.0606,150000
1.0,2.0,1500.0,1.0606,150000
2.0,4.0,1400.0,1.0606,140000
1.0,1.0,1900.0,1.0606,190000
3.0,1.0,1200.0,1.0606,100000
3.0,1.0,1500.0,1.0606,120000
1.0,1.0,1500.0,1.0606,150000
1.0,2.0,1700.0,1.0606,160000
2.0,4.0,1200.0,1.0606,130000
2.0,4.0,1900.0,1.0606,170000
3.0,1.0,1200.0,1.0606,85000
1.0,1.0,1500.0,1.0606,130000
1.0,1.0,1400.0,1.0606,200000
1.0,1.0,1300.0,1.0606,160000
3.0,1.0,1900.0,1.0606,160000
1.0,1.0,1400.0,1.0606,140000
1.0,3.0,1900.0,1.0606,240000
1.0,2.0,1700.0,1.0606,160000
3.0,2.0,1600.0,1.0606,160000
1.0,2.0,1400.0,1.0606,140000
1.0,3.0,840.0,1.1433,60000
1.0,4.0,840.0,1.1433,150000
1.0,4.0,1300.0,1.1433,96000
1.0,4.0,1100.0,1.1433,87000
1.0,4.0,1100.0,1.1433,85000
1.0,4.0,1100.0,1.1433,85000
3.0,3.0,660.0,1.1433,76000
3.0,2.0,900.0,1.1433,56000
1.0,2.0,840.0,1.1433,79000
1.0,2.0,1200.0,1.1433,68000
1.0,2.0,1200.0,1.1433,88000
1.0,2.0,1300.0,1.1433,96000
1.0,2.0,1100.0,1.1433,84000
1.0,2.0,1200.0,1.1433,70000
